Description:           Master Index of EDGAR Dissemination Feed by Company Name
Last Data Received:    September 30, 1994
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
Company Name                                                  Form Type   CIK         Date Filed  File Name
ALCO CAPITAL RESOURCE INC                                     424B3       922255      1994-08-03  edgar/data/922255/0000950109-94-001353.txt          
ALCO CAPITAL RESOURCE INC                                     424B3       922255      1994-08-03  edgar/data/922255/0000950109-94-001354.txt          
ALCO CAPITAL RESOURCE INC                                     424B3       922255      1994-08-03  edgar/data/922255/0000950109-94-001355.txt          
ALCO HEALTH SERVICES CORP                                     10-Q        731269      1994-08-11  edgar/data/731269/0000950109-94-001466.txt          
ALCO STANDARD CORP                                            10-Q        3370        1994-08-12  edgar/data/3370/0000950109-94-001498.txt            
ALCO STANDARD CORP                                            8-K         3370        1994-07-11  edgar/data/3370/0000950109-94-001169.txt            
ALCO STANDARD CORP                                            S-3         3370        1994-07-28  edgar/data/3370/0000950109-94-001282.txt            
ALCO STANDARD CORP                                            S-8         3370        1994-07-28  edgar/data/3370/0000950109-94-001283.txt            
ALCO STANDARD CORP                                            S-8         3370        1994-09-12  edgar/data/3370/0000950109-94-001680.txt            
ALCO STANDARD CORP                                            SC 13G/A    3370        1994-08-09  edgar/data/3370/0000766524-94-000155.txt            
ALCOA INTERNATIONAL HOLDINGS CO                               10-Q        836243      1994-08-12  edgar/data/836243/0000836243-94-000005.txt          
ALEXANDER & ALEXANDER SERVICES INC                            10-Q        3449        1994-08-15  edgar/data/3449/0000950112-94-002142.txt            
ALEXANDER & ALEXANDER SERVICES INC                            8-A12B/A    3449        1994-07-15  edgar/data/3449/0000003449-94-000009.txt            
ALEXANDER & ALEXANDER SERVICES INC                            8-K         3449        1994-07-19  edgar/data/3449/0000003449-94-000010.txt            
ALEXANDER & ALEXANDER SERVICES INC                            S-3         3449        1994-08-16  edgar/data/3449/0000950112-94-002149.txt            
ALEXANDER & ALEXANDER SERVICES INC                            SC 13D      3449        1994-07-18  edgar/data/3449/0000950123-94-001166.txt            
ALEXANDER & ALEXANDER SERVICES INC                            SC 13G/A    3449        1994-09-09  edgar/data/3449/0000950144-94-001625.txt            
ALEXANDER HAMILTON MUTUAL FUNDS                               485BPOS     910054      1994-07-27  edgar/data/910054/0000910054-94-000004.txt          
ALEXANDER HAMILTON MUTUAL FUNDS                               497         910054      1994-08-01  edgar/data/910054/0000910054-94-000006.txt          
ALEXANDER HAMILTON MUTUAL FUNDS                               N-30D       910054      1994-08-02  edgar/data/910054/0000910054-94-000007.txt          
ALEXANDER HAMILTON MUTUAL FUNDS                               NSAR-A      910054      1994-08-01  edgar/data/910054/0000910054-94-000005.txt          
ALGER AMERICAN FUND                                           NSAR-A      832566      1994-08-25  edgar/data/832566/0000832566-94-000003.txt          
ALISSA SAAD A /DC/                                            SC 13D      906143      1994-08-31  edgar/data/906143/0000905155-94-000008.txt          
ALL AMERICAN TERM TRUST INC                                   NSAR-A      894233      1994-09-27  edgar/data/894233/0000894233-94-000003.txt          
ALLBRITTON BARBARA B                                          SC 13D/A    913664      1994-08-03  edgar/data/913664/0000908645-94-000051.txt          
ALLBRITTON JOE L                                              SC 13D/A    905078      1994-08-03  edgar/data/905078/0000908645-94-000050.txt          
ALLEGHANY CORP /DE                                            10-Q        775368      1994-08-12  edgar/data/775368/0000906416-94-000046.txt          
ALLEGHANY CORP /DE                                            S-3         775368      1994-09-30  edgar/data/775368/0000906416-94-000058.txt          
ALLEGHANY CORP /DE                                            SC 13D      775368      1994-09-22  edgar/data/775368/0000906416-94-000050.txt          
ALLEGHENY & WESTERN ENERGY CORP                               10-K        351547      1994-09-28  edgar/data/351547/0000351547-94-000016.txt          
ALLEGHENY LUDLUM CORP                                         10-Q        811929      1994-08-16  edgar/data/811929/0000811929-94-000022.txt          
ALLEGHENY LUDLUM CORP                                         S-8         811929      1994-07-28  edgar/data/811929/0000811929-94-000020.txt          
ALLEGHENY LUDLUM CORP                                         SC 13D/A    811929      1994-08-02  edgar/data/811929/0000898432-94-000048.txt          
ALLEGHENY POWER SYSTEM INC                                    10-Q        3673        1994-08-11  edgar/data/3673/0000003673-94-000073.txt            
ALLEGHENY POWER SYSTEM INC                                    35-CERT     3673        1994-07-08  edgar/data/3673/0000003673-94-000056.txt            
ALLEGHENY POWER SYSTEM INC                                    35-CERT     3673        1994-07-18  edgar/data/3673/0000003673-94-000066.txt            
ALLEGHENY POWER SYSTEM INC                                    35-CERT     3673        1994-08-11  edgar/data/3673/0000003673-94-000074.txt            
ALLEGHENY POWER SYSTEM INC                                    35-CERT     3673        1994-08-16  edgar/data/3673/0000003673-94-000076.txt            
ALLEGHENY POWER SYSTEM INC                                    35-CERT     3673        1994-09-19  edgar/data/3673/0000003673-94-000080.txt            
ALLEGHENY POWER SYSTEM INC                                    POS AMC     3673        1994-07-12  edgar/data/3673/0000003673-94-000060.txt            
ALLEGHENY POWER SYSTEM INC                                    POS AMC     3673        1994-08-10  edgar/data/3673/0000003673-94-000071.txt            
ALLEGHENY POWER SYSTEM INC                                    U-1/A       3673        1994-07-12  edgar/data/3673/0000003673-94-000059.txt            
ALLEN GROUP INC                                               10-Q        3721        1994-08-11  edgar/data/3721/0000003721-94-000033.txt            
ALLEN ORGAN CO                                                10-Q        3753        1994-07-28  edgar/data/3753/0000003753-94-000005.txt            
ALLERGAN INC                                                  10-Q        850693      1994-08-11  edgar/data/850693/0000892569-94-000213.txt          
ALLERGAN INC                                                  424B2       850693      1994-09-02  edgar/data/850693/0000892569-94-000260.txt          
ALLERGAN INC                                                  S-3D        850693      1994-08-12  edgar/data/850693/0000892569-94-000225.txt          
ALLIANCE BALANCED SHARES INC                                  NSAR-BT     69752       1994-09-28  edgar/data/69752/0000920701-94-000008.txt           
ALLIANCE BOND FUND INC                                        NSAR-B      3794        1994-08-30  edgar/data/3794/0000003794-94-000002.txt            
ALLIANCE BOND FUND U S GOVERNMENT PORTFOLIO                   NSAR-B      808263      1994-08-29  edgar/data/808263/0000808263-94-000002.txt          
ALLIANCE CAPITAL MANAGEMENT LP                                10-Q        825313      1994-08-08  edgar/data/825313/0000912057-94-002533.txt          
ALLIANCE CAPITAL MANAGEMENT LP                                11-K        825313      1994-07-13  edgar/data/825313/0000919574-94-000019.txt          
ALLIANCE CAPITAL MANAGEMENT LP                                11-K        825313      1994-07-13  edgar/data/825313/0000919574-94-000020.txt          
ALLIANCE CAPITAL MANAGEMENT LP                                8-K         825313      1994-08-18  edgar/data/825313/0000912057-94-002731.txt          
ALLIANCE CAPITAL MANAGEMENT LP                                PRES14A     825313      1994-09-14  edgar/data/825313/0000919574-94-000029.txt          
ALLIANCE CAPITAL MANAGEMENT LP                                S-8         825313      1994-07-13  edgar/data/825313/0000919574-94-000023.txt          
ALLIANCE CAPITAL MANAGEMENT LP                                S-8         825313      1994-07-14  edgar/data/825313/0000919574-94-000025.txt          
ALLIANCE CAPITAL MANAGEMENT LP                                SC 13D/A    825313      1994-09-16  edgar/data/825313/0000888002-94-000119.txt          
ALLIANCE CAPITAL RESERVES                                     NSAR-B      275017      1994-08-30  edgar/data/275017/0000275017-94-000002.txt          
