Description:           Master Index of EDGAR Dissemination Feed by Company Name
Last Data Received:    June 30, 1994
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
Company Name                                                  Form Type   CIK         Date Filed  File Name
ALLERGAN INC                                                  11-K        850693      1994-06-28  edgar/data/850693/0000892569-94-000175.txt          
ALLIANCE BALANCED SHARES INC                                  NSAR-A      69752       1994-05-27  edgar/data/69752/0000069752-94-000001.txt           
ALLIANCE CAPITAL MANAGEMENT LP                                10-Q        825313      1994-05-13  edgar/data/825313/0000912057-94-001695.txt          
ALLIANCE COUNTERPOINT FUND                                    NSAR-A      756794      1994-05-26  edgar/data/756794/0000756794-94-000001.txt          
ALLIANCE GLOBAL DOLLAR GOVERNMENT FUND INC                    NSAR-A      915845      1994-04-28  edgar/data/915845/0000915845-94-000001.txt          
ALLIANCE GLOBAL ENVIRONMENT FUND INC                          NSAR-A      861100      1994-06-29  edgar/data/861100/0000861100-94-000001.txt          
ALLIANCE GLOBAL SMALL CAP FUND INC                            NSAR-A      95669       1994-05-26  edgar/data/95669/0000095669-94-000002.txt           
ALLIANCE GROWTH & INCOME FUND INC                             NSAR-A      29292       1994-06-27  edgar/data/29292/0000029292-94-000001.txt           
ALLIANCE INCOME BUILDER FUND INC                              NSAR-A      877894      1994-06-28  edgar/data/877894/0000877894-94-000001.txt          
ALLIANCE MULTI MARKET INCOME TRUST INC                        NSAR-A      869461      1994-06-28  edgar/data/869461/0000869461-94-000001.txt          
ALLIANCE MULTI MARKET STRATEGY TRUST INC                      NSAR-A      873067      1994-06-30  edgar/data/873067/0000873067-94-000001.txt          
ALLIANCE MUNICIPAL INCOME FUND II                             NSAR-A      899774      1994-05-26  edgar/data/899774/0000899774-94-000001.txt          
ALLIANCE MUNICIPAL INCOME FUND INC                            NSAR-A      798737      1994-06-27  edgar/data/798737/0000798737-94-000001.txt          
ALLIANCE NEW EUROPE FUND INC                                  NSAR-B      859605      1994-04-28  edgar/data/859605/0000053798-94-000200.txt          
ALLIANCE PORTFOLIOS                                           NSAR-B      812015      1994-06-30  edgar/data/812015/0000881304-94-000003.txt          
ALLIANCE QUASAR FUND INC                                      NSAR-A/A    81443       1994-05-26  edgar/data/81443/0000081443-94-000001.txt           
ALLIANCE SHORT TERM MULTI MARKET TRUST INC                    NSAR-A      846711      1994-06-28  edgar/data/846711/0000846711-94-000001.txt          
ALLIANCE WORLD DOLLAR GOVERNMENT FUND II INC                  NSAR-B      906013      1994-05-26  edgar/data/906013/0000906013-94-000001.txt          
ALLIANCE WORLD DOLLAR GOVERNMENT FUND INC                     NSAR-A      890881      1994-06-27  edgar/data/890881/0000053798-94-000309.txt          
ALLIANCE WORLD INCOME TRUST INC                               NSAR-A      869406      1994-06-28  edgar/data/869406/0000869406-94-000003.txt          
ALLIED CLINICAL LABORATORIES INC                              SC 13G/A    852187      1994-06-10  edgar/data/852187/0000068100-94-000323.txt          
ALLIED CLINICAL LABORATORIES INC                              SC 14D1     852187      1994-05-09  edgar/data/852187/0000950130-94-000731.txt          
ALLIED CLINICAL LABORATORIES INC                              SC 14D1/A   852187      1994-05-25  edgar/data/852187/0000950157-94-000067.txt          
ALLIED CLINICAL LABORATORIES INC                              SC 14D1/A   852187      1994-06-08  edgar/data/852187/0000950130-94-000859.txt          
ALLIED CLINICAL LABORATORIES INC                              SC 14D1/A   852187      1994-06-22  edgar/data/852187/0000950157-94-000078.txt          
ALLIED PRODUCTS CORP /DE/                                     10-K        3941        1994-04-15  edgar/data/3941/0000912057-94-001375.txt            
ALLIED PRODUCTS CORP /DE/                                     10-Q        3941        1994-05-13  edgar/data/3941/0000912057-94-001699.txt            
ALLIED PRODUCTS CORP /DE/                                     8-K         3941        1994-04-08  edgar/data/3941/0000912057-94-001296.txt            
ALLIED PRODUCTS CORP /DE/                                     DEF 14A     3941        1994-04-28  edgar/data/3941/0000912057-94-001516.txt            
ALLIED PRODUCTS CORP /DE/                                     PRE 14A     3941        1994-04-07  edgar/data/3941/0000912057-94-001291.txt            
ALLIED SIGNAL INC                                             10-Q        773840      1994-05-06  edgar/data/773840/0000950117-94-000112.txt          
ALLIED SIGNAL INC                                             11-K        773840      1994-06-23  edgar/data/773840/0000773840-94-000011.txt          
ALLIED SIGNAL INC                                             11-K        773840      1994-06-23  edgar/data/773840/0000773840-94-000012.txt          
ALLIED SIGNAL INC                                             11-K/A      773840      1994-06-23  edgar/data/773840/0000773840-94-000010.txt          
ALLNET COMMUNICATION SERVICES INC                             10-Q        716612      1994-05-13  edgar/data/716612/0000950124-94-001007.txt          
ALLTEL CORP                                                   10-K/A      65873       1994-04-29  edgar/data/65873/0000065873-94-000015.txt           
ALLTEL CORP                                                   10-Q        65873       1994-05-12  edgar/data/65873/0000065873-94-000017.txt           
ALLTEL CORP                                                   424B3       65873       1994-06-15  edgar/data/65873/0000065873-94-000024.txt           
ALLTEL CORP                                                   S-3         65873       1994-06-07  edgar/data/65873/0000065873-94-000019.txt           
ALLTEL CORP                                                   S-8         65873       1994-06-17  edgar/data/65873/0000065873-94-000026.txt           
ALPINE CAPITAL LP                                             SC 13D/A    911382      1994-04-21  edgar/data/911382/0000897423-94-000015.txt          
ALPINE CAPITAL LP                                             SC 13D/A    911382      1994-04-28  edgar/data/911382/0000897423-94-000016.txt          
ALTERA CORP                                                   SC 13G      768251      1994-05-06  edgar/data/768251/0000315066-94-001114.txt          
ALUMINUM CO OF AMERICA                                        10-Q        4281        1994-05-12  edgar/data/4281/0000004281-94-000007.txt            
ALUMINUM CO OF AMERICA                                        11-K        4281        1994-06-29  edgar/data/4281/0000004281-94-000008.txt            
ALZA CORP                                                     10-Q        4310        1994-05-16  edgar/data/4310/0000912057-94-001732.txt            
ALZA CORP                                                     8-A12G      4310        1994-05-17  edgar/data/4310/0000912057-94-001791.txt            
ALZA CORP                                                     S-3         4310        1994-05-17  edgar/data/4310/0000912057-94-001782.txt            
ALZA CORP                                                     S-3/A       4310        1994-06-20  edgar/data/4310/0000912057-94-002092.txt            
ALZA CORP                                                     S-3/A       4310        1994-06-30  edgar/data/4310/0000912057-94-002201.txt            
ALZA CORP                                                     SC 13D/A    4310        1994-05-24  edgar/data/4310/0000950157-94-000062.txt            
AMAX GOLD INC                                                 10-Q        814577      1994-05-16  edgar/data/814577/0000950131-94-000637.txt          
AMAX GOLD INC                                                 DEF 14A     814577      1994-04-12  edgar/data/814577/0000950109-94-000661.txt          
AMAX GOLD INC                                                 DEFS14A     814577      1994-06-29  edgar/data/814577/0000950109-94-001112.txt          
AMAX GOLD INC                                                 PRER14A     814577      1994-06-27  edgar/data/814577/0000950109-94-001061.txt          
AMAX GOLD INC                                                 PRES14A     814577      1994-05-19  edgar/data/814577/0000950109-94-000877.txt          
AMAX GOLD INC                                                 S-3         814577      1994-06-03  edgar/data/814577/0000950109-94-000942.txt          
AMAX GOLD INC                                                 S-8         814577      1994-05-16  edgar/data/814577/0000950109-94-000865.txt          
AMBAC INC /DE/                                                SC 13G      874501      1994-06-10  edgar/data/874501/0000068100-94-000324.txt          
AMC ENTERTAINMENT INC                                         10-K        722077      1994-05-27  edgar/data/722077/0000722077-94-000012.txt          
