Description:           Master Index of EDGAR Dissemination Feed by Company Name
Last Data Received:    December 31, 1994
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
Company Name                                                  Form Type   CIK         Date Filed  File Name
ALLEN GROUP INC                                               SC 13G      3721        1994-12-09  edgar/data/3721/0000315066-94-001842.txt            
ALLEN ORGAN CO                                                10-Q        3753        1994-10-28  edgar/data/3753/0000003753-94-000012.txt            
ALLERGAN INC                                                  10-Q        850693      1994-11-14  edgar/data/850693/0000892569-94-000363.txt          
ALLIANCE CAPITAL MANAGEMENT LP                                10-Q        825313      1994-11-10  edgar/data/825313/0000912057-94-003781.txt          
ALLIANCE CAPITAL MANAGEMENT LP                                8-K         825313      1994-12-15  edgar/data/825313/0000912057-94-004196.txt          
ALLIANCE CAPITAL MANAGEMENT LP                                DEFS14A     825313      1994-10-21  edgar/data/825313/0000950123-94-001683.txt          
ALLIANCE COUNTERPOINT FUND                                    NSAR-B      756794      1994-11-23  edgar/data/756794/0000756794-94-000002.txt          
ALLIANCE GLOBAL DOLLAR GOVERNMENT FUND INC                    NSAR-B      915845      1994-10-28  edgar/data/915845/0000920701-94-000011.txt          
ALLIANCE GLOBAL ENVIRONMENT FUND INC                          NSAR-B      861100      1994-12-23  edgar/data/861100/0000861100-94-000003.txt          
ALLIANCE GROWTH & INCOME FUND INC                             NSAR-B      29292       1994-12-22  edgar/data/29292/0000920701-94-000016.txt           
ALLIANCE INCOME BUILDER FUND INC                              NSAR-B      877894      1994-12-30  edgar/data/877894/0000920701-94-000023.txt          
ALLIANCE MULTI MARKET STRATEGY TRUST INC                      NSAR-B      873067      1994-12-23  edgar/data/873067/0000920701-94-000017.txt          
ALLIANCE MUNICIPAL INCOME FUND II                             NSAR-B      899774      1994-11-23  edgar/data/899774/0000920701-94-000012.txt          
ALLIANCE MUNICIPAL INCOME FUND INC                            NSAR-B      798737      1994-12-30  edgar/data/798737/0000798737-94-000002.txt          
ALLIANCE PORTFOLIOS                                           NSAR-A      812015      1994-12-30  edgar/data/812015/0000920701-94-000020.txt          
ALLIANCE PORTFOLIOS                                           NSAR-B      812015      1994-12-30  edgar/data/812015/0000920701-94-000021.txt          
ALLIANCE PORTFOLIOS                                           NSAR-BT     812015      1994-10-26  edgar/data/812015/0000095669-94-000005.txt          
ALLIANCE QUASAR FUND INC                                      NSAR-B      81443       1994-11-23  edgar/data/81443/0000920701-94-000013.txt           
ALLIANCE SHORT TERM MULTI MARKET TRUST INC                    NSAR-B      846711      1994-12-29  edgar/data/846711/0000920701-94-000019.txt          
ALLIANCE WORLD DOLLAR GOVERNMENT FUND II INC                  NSAR-A      906013      1994-11-23  edgar/data/906013/0000920701-94-000015.txt          
ALLIANCE WORLD DOLLAR GOVERNMENT FUND INC                     NSAR-B      890881      1994-12-29  edgar/data/890881/0000890881-94-000001.txt          
ALLIANCE WORLD INCOME TRUST INC                               NSAR-B      869406      1994-12-27  edgar/data/869406/0000920701-94-000018.txt          
ALLIED PRODUCTS CORP /DE/                                     10-Q        3941        1994-11-14  edgar/data/3941/0000912057-94-003844.txt            
ALLIEDSIGNAL INC                                              10-Q        773840      1994-11-07  edgar/data/773840/0000773840-94-000021.txt          
ALLNET COMMUNICATION SERVICES INC                             10-Q        716612      1994-11-14  edgar/data/716612/0000950124-94-001704.txt          
ALLNET COMMUNICATION SERVICES INC                             10-Q/A      716612      1994-10-14  edgar/data/716612/0000950124-94-001558.txt          
ALLNET COMMUNICATION SERVICES INC                             10-Q/A      716612      1994-12-21  edgar/data/716612/0000950124-94-001863.txt          
ALLTEL CORP                                                   10-Q        65873       1994-11-10  edgar/data/65873/0000065873-94-000043.txt           
ALLTEL CORP                                                   11-K        65873       1994-11-01  edgar/data/65873/0000065873-94-000037.txt           
ALLTEL CORP                                                   S-8         65873       1994-11-02  edgar/data/65873/0000065873-94-000040.txt           
ALPHA BETA COMPANY                                            S-4         880800      1994-11-14  edgar/data/880800/0000950150-94-000726.txt          
ALPHA BETA COMPANY                                            S-4         880800      1994-11-14  edgar/data/880800/0000950150-94-000727.txt          
ALPINE CAPITAL LP                                             SC 13D      911382      1994-11-07  edgar/data/911382/0000897423-94-000054.txt          
ALPINE CAPITAL LP                                             SC 13D/A    911382      1994-11-02  edgar/data/911382/0000897423-94-000053.txt          
ALPINE CAPITAL LP                                             SC 13D/A    911382      1994-11-10  edgar/data/911382/0000897423-94-000055.txt          
ALPINE CAPITAL LP                                             SC 13D/A    911382      1994-12-07  edgar/data/911382/0000897423-94-000057.txt          
ALPNET INC                                                    10-Q        712425      1994-11-10  edgar/data/712425/0000712425-94-000004.txt          
ALPNET INC                                                    8-K         712425      1994-11-22  edgar/data/712425/0000712425-94-000006.txt          
ALUMINUM CO OF AMERICA                                        10-Q        4281        1994-11-09  edgar/data/4281/0000004281-94-000013.txt            
ALUMINUM CO OF AMERICA                                        8-K         4281        1994-11-14  edgar/data/4281/0000004281-94-000015.txt            
ALZA CORP                                                     10-Q        4310        1994-11-14  edgar/data/4310/0000912057-94-003841.txt            
AMAX GOLD INC                                                 10-Q        814577      1994-11-14  edgar/data/814577/0000950109-94-002084.txt          
AMBAC INC /DE/                                                SC 13G      874501      1994-10-05  edgar/data/874501/0000813917-94-000028.txt          
AMC ENTERTAINMENT INC ET AL                                   10-Q        722077      1994-11-01  edgar/data/722077/0000722077-94-000021.txt          
AMC ENTERTAINMENT INC ET AL                                   DEF 14A     722077      1994-10-18  edgar/data/722077/0000912057-94-003435.txt          
AMCAST INDUSTRIAL CORP                                        10-K        27425       1994-11-29  edgar/data/27425/0000950152-94-001202.txt           
AMCAST INDUSTRIAL CORP                                        DEF 14A     27425       1994-11-10  edgar/data/27425/0000950152-94-001121.txt           
AMDAHL CORP                                                   10-Q        4427        1994-11-14  edgar/data/4427/0000004427-94-000080.txt            
AMDURA CORP                                                   10-Q        5177        1994-11-14  edgar/data/5177/0000898431-94-000048.txt            
AMDURA CORP                                                   8-K         5177        1994-10-14  edgar/data/5177/0000898431-94-000039.txt            
AMERADA HESS CORP                                             10-Q        4447        1994-11-14  edgar/data/4447/0000950123-94-001853.txt            
AMERCO /NV/                                                   10-Q        4457        1994-11-10  edgar/data/4457/0000004457-94-000038.txt            
AMERCO /NV/                                                   10-Q/A      4457        1994-11-02  edgar/data/4457/0000004457-94-000034.txt            
AMERCO /NV/                                                   424B4       4457        1994-11-03  edgar/data/4457/0000950147-94-000116.txt            
AMERCO /NV/                                                   8-K         4457        1994-10-13  edgar/data/4457/0000004457-94-000032.txt            
AMERCO /NV/                                                   S-2/A       4457        1994-10-04  edgar/data/4457/0000950147-94-000103.txt            
